user_id,chatter_login
190835892,alstjd8884
190835892,alstjq9292
190835892,alstjr067497
190835892,alstjr1179
190835892,alstjr1993
190835892,alstn3820
190835892,alswlgns7946
190835892,alswo556
190835892,alswowkd1
190835892,alsxmchzh77
190835892,altairt1
190835892,alth0922
190835892,alvarolisiglesia
190835892,alvin020202
190835892,alvinlim37
190835892,alvinzzzzang
190835892,alvk97
190835892,alvvyn
190835892,alwayjjang
190835892,always1409
190835892,always4rne
190835892,always_fighting
190835892,alzltndyd
190835892,amacjstk
190835892,amagaeruz
190835892,amagent
190835892,amaranth350
190835892,amasoug22
190835892,amaten98
190835892,ambarsunset
190835892,ambition2202
190835892,ambusher5138
190835892,ameba7764
190835892,amebar
190835892,amel12118
190835892,amethyst225
190835892,amiami3320
190835892,ammin0011
190835892,amnb9280
190835892,amoruso88
190835892,ampition
190835892,amplemon
190835892,amsel1123
190835892,amudo12
190835892,an2751
190835892,an5gud
190835892,an7652
190835892,an930207
190835892,an__sic
190835892,an_dle
190835892,anajunasona
190835892,anakin9702
190835892,anakwoo97
190835892,anaphylaxis365
190835892,anather1234
190835892,anayo34
190835892,andialso
190835892,andk43
190835892,andmlal13
190835892,andoeon
190835892,andrecamarg0
190835892,andrevinicius17
190835892,andrew04302
190835892,andrew3082
190835892,andrewkimber
190835892,android_0018
190835892,andruid37
190835892,andykim0318
190835892,anej0113
190835892,anej9380
190835892,angangel96
190835892,angdhq1914
190835892,angel04169
190835892,angel_kim
190835892,angelain1
190835892,angelnotangle75
190835892,angelophz
190835892,angelreahd
190835892,angfee
190835892,anggui83
190835892,angle7298
190835892,angma09
190835892,angryangang
190835892,angsla76
190835892,angsmoothie
190835892,angstrom12
190835892,angul01
190835892,angyojungdo
190835892,anhel1209
190835892,anhhvh
190835892,anhkjfhfhfh
190835892,animewith
190835892,anivia127
190835892,anjaemin2003
190835892,anjelusb
190835892,anjffhgkwl
190835892,anjoohyo123
190835892,ankarze
190835892,annlee530
190835892,anocy
190835892,anotherconception
190835892,anp3254
190835892,anpc37
190835892,anscjf666
190835892,ansdj13
190835892,ansduddlf1
190835892,anseokhee
190835892,ansgusen21
190835892,ansiaast
190835892,ansqhd68
190835892,ansqhr888
190835892,ansqudcjf
190835892,ansrb87
190835892,ansrjsdud
190835892,anstjddnjs123
190835892,ansu0927
190835892,answlwl
190835892,answndnjs7
190835892,anthol93
190835892,antipinoy12
190835892,antiquuss
190835892,antjo019
190835892,antonio10202
190835892,antonio_j
190835892,antough00
190835892,antsfive1
190835892,antteulebom
190835892,antyblue
190835892,anu1920
190835892,anu8984
190835892,anvkf123
190835892,anvksl
190835892,anwall0
190835892,anyang99
190835892,anymail0819
190835892,anysky_a
190835892,anytimehs
190835892,anzslive
190835892,ao0316
190835892,aoalsha
190835892,aocbritz
190835892,aoclsa
190835892,aodehdgus
190835892,aoemqhdl
190835892,aogezaog
190835892,aoitori739
190835892,aoiyabusaki
190835892,aoj2200
190835892,aonetoy
190835892,aoopan
190835892,aosidla1
190835892,aosqp07
190835892,aotoddl200n
190835892,ap0513
190835892,aparangs
190835892,apartm
190835892,apd0426
190835892,apeach021
190835892,apehwe372
190835892,apejs1260
190835892,apfhdapfhdnn
190835892,apfhddlsrks
190835892,apfhs0305
190835892,apjh0228a
190835892,apk1020
190835892,aplsk123
190835892,aplus0814
190835892,apollo00p
190835892,apolon503
190835892,apolon7579
190835892,apoyoda
190835892,appeal7712
190835892,apple7225
190835892,apple9123
190835892,apple_eric
190835892,apple_nt
190835892,applelee77
190835892,applerain08
190835892,applesakak
190835892,applesamsungpatent11
190835892,aprilmuximus
190835892,aprilone1
190835892,aprk1592
190835892,aprldntm
190835892,aps0116
190835892,apvmfwhdruf
190835892,apxpdhzm
190835892,aq_we
190835892,aqua988
190835892,aquabeller
190835892,aqualever
190835892,aqui947120
190835892,aquiraeldrago
190835892,ar_park
190835892,aragon0918
190835892,araij1240
190835892,aramxz
190835892,arang0828
190835892,arcane_1048
190835892,archilouurd
190835892,archive0807
190835892,arcid12
190835892,arcracia
190835892,ardang_v
190835892,ardelcloud
190835892,ardens976
190835892,area913
190835892,ares05221
190835892,aresenelupin777
190835892,arete1234
190835892,argent0083
190835892,ari_go
190835892,aria21
190835892,ariastark92
190835892,aribt
190835892,ariche572
190835892,arimidayo
190835892,arin00twich
190835892,arinasarang
190835892,arinlsw
190835892,arirazz
190835892,aris3581
190835892,arithu3
190835892,ark_zil
190835892,arktain
190835892,arkxtra
190835892,arlabeans
190835892,armdaurima
190835892,armezio
190835892,armph
190835892,army309
190835892,armyofwhite
190835892,armyotw
190835892,arntonio
190835892,arokas001
190835892,aromi_0114
190835892,arooderoo
190835892,aroomani1
190835892,aroon097
190835892,arrive71
190835892,arryadefrozenista
190835892,ars1519
190835892,arsmagna77
190835892,arssjungwon
190835892,art10041004
190835892,arthasian_2989
190835892,artlight6
190835892,artolife
190835892,artpoto
190835892,arumi0506
190835892,arusion2
190835892,arysis_
190835892,as5590
190835892,as_hy
190835892,as_river_best_ltj
190835892,asam333
190835892,asamore
190835892,asanel123
190835892,asappap
190835892,asaz1357
190835892,ascoco4846
190835892,asczxcvzxcc
190835892,asd0262
190835892,asd1007
190835892,asd2032
190835892,asd881714
190835892,asd950620
190835892,asd_01010113
190835892,asd_qwer
190835892,asdasd1369
190835892,asdasdss23
190835892,asdasvdfqw
190835892,asdc631
190835892,asdf15452
190835892,asdf2501
190835892,asdf6607
190835892,asdf7735
190835892,asdf79513
190835892,asdf99245
190835892,asdffg2000
190835892,asdfg266
190835892,asdfg3866
190835892,asdfg5135
190835892,asdfg6600
190835892,asdfiw123
190835892,asdflove901
190835892,asdg202052
190835892,asdghj92
190835892,asdjkr2002
190835892,asdn1105
190835892,asdnjk1
190835892,asdqwel
190835892,asdrty936
190835892,asdsa777
190835892,asdvbn790222
190835892,asdw147369
190835892,aseapearl
190835892,aselian0913
190835892,asen1211
190835892,asew0501
190835892,asfdgh0
190835892,ash1095
190835892,ash34122005
190835892,ash_0924
190835892,ashxd2
190835892,asiakorea
190835892,asingulargumball
190835892,asj8787
190835892,asjoo
190835892,ask183
190835892,asklzxc41
190835892,askupup
190835892,asphalt1112
190835892,asrome7
190835892,assa0109
190835892,assa6mm
190835892,assahong
190835892,assass123540
190835892,assassinate_kr
190835892,assddi18
190835892,assert76
190835892,assqee
190835892,ast52031987
190835892,astana099
190835892,astban
190835892,asterisk830
190835892,asterma
190835892,astesia__
190835892,astlif
190835892,astralllllll
190835892,astro0605
190835892,astro2233
190835892,astroke777
190835892,astromancien
190835892,astroz3369
190835892,asurawave
190835892,asustufx570
190835892,asw151
190835892,asw189
190835892,aswltjd
190835892,asxz132
190835892,asy911121
190835892,at1102
190835892,atari741
190835892,atartico
190835892,atchyrism
190835892,atdawnangel44
190835892,aten
190835892,atfirstthatway
190835892,atila16
190835892,atmos0777
190835892,ato1020
190835892,atoll2bs
190835892,atrayenteyg
190835892,attack_o3o
190835892,atticus0912
190835892,atxt5859
190835892,auceo
190835892,aud25wns
190835892,auddnwls
190835892,audeo35
190835892,audrn199
190835892,audtjd123
190835892,audwkket
190835892,audwlsq
190835892,aug7th
190835892,aug920
190835892,augustolol11
190835892,aulemah
190835892,aundreaw
190835892,auroville
190835892,autumnal_lyricism
190835892,autusky
190835892,auu0512
190835892,auu1003
190835892,avalanche0731
190835892,avatar_aang03
190835892,avatarlool
190835892,avcd2fg
190835892,avior662
190835892,aviter1h8h
190835892,awful71
190835892,awllk1006
190835892,awqs7341
190835892,awsazuregcpncp
190835892,awsedrft0222
190835892,ax4533
190835892,axa222
190835892,axbmlo
190835892,axc444
190835892,axch1
190835892,axcxxism
190835892,axd2684
190835892,axds2
190835892,axfvh
190835892,axg8131
190835892,axrezk
190835892,axszo10
190835892,ayinsofull
190835892,ayjy1115
190835892,ays2341
190835892,ayyasa1
190835892,azabo485
190835892,azaz9508
190835892,azazohn
190835892,azgala22
190835892,azirith
190835892,azonbomb
190835892,azssm4432
190835892,azubufros
190835892,azul__
190835892,azure_hy
190835892,b1ueblack
190835892,b20m
190835892,b2a222
190835892,b2board9
190835892,b2comegod
190835892,b2fc65
190835892,b4kch0s
190835892,b6569386
190835892,ba02652
190835892,ba2427
190835892,ba6820
190835892,bab253
190835892,baba38381
190835892,bababa20
190835892,bababear3
190835892,babaras2002
190835892,babayaga12321
190835892,babimono
190835892,babjomjuo
190835892,babojirung
190835892,babooo28
190835892,babousun
190835892,baby5959
190835892,babycherry
190835892,bacakhau
190835892,backing0125
190835892,backjjanglee
190835892,backstroker_bs
190835892,baconofheaven
190835892,bada021200
190835892,badbeatsomgg
190835892,badbul
190835892,badhexxus
190835892,badukgisa
190835892,bae12024
190835892,bae7173
190835892,baedonfan
190835892,baedori159
190835892,baegusons
190835892,baehara
190835892,baekdain
190835892,baekho3
190835892,baekio00
190835892,baekjak17
190835892,baekyoun
190835892,baesc1993
190835892,baggala
190835892,bagp2pe
190835892,bagsing
190835892,bahamesh1
190835892,bahokz
190835892,baianobros
190835892,bajsy923
190835892,bak1991
190835892,baksa202
190835892,balder80
190835892,ballack_jp
190835892,ballballoon21
190835892,ballnp601
190835892,balnemsy
190835892,bambee2035
190835892,bambisko
190835892,bamco4280
190835892,bamhobak
190835892,bamnt11
190835892,bamon721
190835892,banana1492
190835892,banana1l
190835892,banana320510
190835892,banana7654
190835892,bananachip11
190835892,bananaking38
190835892,bananamanian
190835892,bananatictac1
190835892,banbanchik
190835892,banchan0502
190835892,bandofstars
190835892,baneling123
190835892,banewayn
190835892,bangapbangapwoyeom
190835892,bangbyung
190835892,banggaebanggae_yeah_
190835892,bangguman1
190835892,bangusfinest
190835892,banji87
190835892,bankeiei7
190835892,banna0311
190835892,banom4887
190835892,baramflowing
190835892,baramgne
190835892,bardinn
190835892,bareunkidoong
190835892,baristabhc
190835892,barkzi1
190835892,barmuda32
190835892,barongtv
190835892,barrrneyy
190835892,barrukbb
190835892,basasakkkkkkk
190835892,basicdesign
190835892,basketssw13
190835892,basquiat_crown
190835892,batebono
190835892,batman_ironman
190835892,batroguy
190835892,battalion449
190835892,baumkuchen_8
190835892,bavylon
190835892,bayonetic0804
190835892,bb_0404
190835892,bba98083
190835892,bbaaeekkkk
190835892,bbakemono_
190835892,bbang19
190835892,bbanki
190835892,bbaru2450
190835892,bbaseng51
190835892,bbblueee16
190835892,bbbrrr123
190835892,bbbyyyeeee
190835892,bbchusang
190835892,bber_rea
190835892,bbi_ratte
190835892,bbibdo
190835892,bbiyak789
190835892,bbk3372
190835892,bbobbi
190835892,bbongddu
190835892,bbongeva1
190835892,bboorikeun
190835892,bbq1068
190835892,bbq9016
190835892,bbqiwkbl
190835892,bbtbebeto
190835892,bbtomtom
190835892,bbttos
190835892,bbubuub
190835892,bbuchichi24
190835892,bchange1009
190835892,bchoi73
190835892,bclee12
190835892,bcofyou
190835892,bcoupes20
190835892,bdh4885
190835892,bdj6361
190835892,bdpq0130
190835892,be0mju
190835892,be5ne
190835892,beachonsw
190835892,beagooddad
190835892,bean516
190835892,beanfireball
190835892,bearppoo03
190835892,bearwar1235
190835892,beathu3309
190835892,beatlcricket
190835892,beau_zi
190835892,beautykeep
190835892,beautymindkr
190835892,beaver0130
190835892,beba1217
190835892,bebecoder
190835892,becca7407
190835892,beckjeom
190835892,beckkor
190835892,becloud1
190835892,becossss
190835892,bedoonsa
190835892,bee123y
190835892,bee_commando
190835892,beebee2201
190835892,beefchilies
190835892,beefsoup3
190835892,beehoneybee
190835892,been614
190835892,beforemorning
190835892,beggind
190835892,behind9
190835892,beholder_4
190835892,beingqoo
190835892,bekind0_0
190835892,bekku123
190835892,belage
190835892,belialr
190835892,belief0320
190835892,belief111111111
190835892,believeandfilterjo
190835892,bell224
190835892,bellapea
190835892,bellcranell7
190835892,bellman55
190835892,bellskim
190835892,benburgerking
190835892,beneath1535
190835892,benedictblair
190835892,beneout
190835892,benkim65
190835892,benzene3214
190835892,beokaran
190835892,beom312
190835892,beom7372
190835892,beomsn
190835892,beprof
190835892,bequ1542
190835892,bequile43
190835892,beraemon
190835892,berbatov
190835892,bergkam
190835892,bergybregy307
190835892,berm6789
190835892,berners96
190835892,beroa33
190835892,berry1415
190835892,berrymuch1357
190835892,berserkest
190835892,berya0202
190835892,beryl0202
190835892,besljs
190835892,best21hg
190835892,bestar88
190835892,bestbell
190835892,bestiger1
190835892,bestkim
190835892,bestlux12
190835892,bestminn
190835892,bestworser
190835892,bethel0522
190835892,bettingdegen
190835892,bgfljh12345
190835892,bgg317
190835892,bgmgood
190835892,bgs2ki
190835892,bgt123_
190835892,bhbh0125
190835892,bhc618
190835892,bhem254
190835892,bhmin0409
190835892,bhs00312
190835892,bhyu713
190835892,bib0829
190835892,bib6044
190835892,bibgood
190835892,bibibig14
190835892,bible1106
190835892,bibrabibra
190835892,bieldomaul
190835892,bielziinvk
190835892,bigba84
190835892,bigbang_before_gombo
190835892,bigbbyjun
190835892,bigbear0504
190835892,bigboy0409
190835892,bigdadi91
190835892,biggun_77
190835892,bigheadkza
190835892,bighh11
190835892,bigibjh
190835892,bigll336699
190835892,bigsmg21
190835892,bigstake82
190835892,bigsun0408
190835892,bigwin26
190835892,bihostone2
190835892,biielz1997
190835892,bikeonwoo
190835892,bikido
190835892,bikmiso3
190835892,billder
190835892,billieavocado
190835892,billions717
190835892,billions8910
190835892,billyporter0
190835892,bin0148
190835892,bin120996
190835892,binarist
190835892,binbirs1227
190835892,binchmong
190835892,bindoung
190835892,bingbingzzzz
190835892,bingcha2
190835892,bingsu159159
190835892,bingux
190835892,bini2kr
190835892,binicoin
190835892,bino123123
190835892,bins_flower_
190835892,binseung07
190835892,bintome
190835892,biojm
190835892,biptx1
190835892,bird5dkl
190835892,bird7782
190835892,biribireee
190835892,bishoujobot
190835892,bistymoona
190835892,bitdaddy95
190835892,biver94
190835892,bj0316
190835892,bjaeeee
190835892,bjb0520
190835892,bjchoi86
190835892,bjcygo
190835892,bjerqsen
190835892,bjh08300
190835892,bjh099
190835892,bjh1478
190835892,bjh20913
190835892,bjh254
190835892,bjh7447
190835892,bjhoon1105
190835892,bji037
190835892,bjjhun1
190835892,bjohnnso
190835892,bjs14178
190835892,bjs505
190835892,bjs7288
190835892,bjs7378
190835892,bjw0410
190835892,bjwh0403
190835892,bjybjy0423
190835892,bkaa03
190835892,bkjung0
190835892,bkkk
190835892,bksin
190835892,bksn002
190835892,bl188
190835892,bla100
190835892,black07210
190835892,black1269
190835892,black2rike
190835892,black3016
190835892,black_chin
190835892,black_monitor
190835892,blackbox1729
190835892,blackcloud9
190835892,blackcowbert
190835892,blackdragon1001
190835892,blackeu4
190835892,blackgoatkr
190835892,blackima
190835892,blackrabbit1471
190835892,blacksh1
190835892,blacksherap
190835892,blackzack21
190835892,blacyer
190835892,blade0910
190835892,blade8170
190835892,bladejy1
190835892,blakcpin
190835892,blandnews
190835892,blastc007
190835892,blaun
190835892,blaze8248
190835892,blaze8411
190835892,bleedkaga11
190835892,bleg111
